year	doy	hour	solar	netsolar	dw_solar	up_solar	temp	rh	windspeed	precip	day_length
2002	175	7	919.885	349.635	444.35	96.015	27.295	0.6599	1.95	0	14.7065280667446
2002	175	8	1267.415	484.03	610.175	118.735	28.58	0.6167	1.935	0	14.7065276923428
2002	175	9	1536.906	594.2	747.185	137.97	29.63	0.5551	2.545	0	14.7065277629055
2002	175	10	1286.137	494.63	623.335	112.845	30.135	0.52175	2.59	0	14.7065280275757
2002	175	11	1729.807	680.49	857.805	154.925	30.985	0.49885	3.105	0	14.7065277690272
2002	175	12	2044.769	808.11	1019.69	186.235	31.695	0.4689	3.275	0	14.7065279753909
2002	175	13	1383.105	527.325	667.675	126.1	32.075	0.45085	2.915	0	14.7065277681229
2002	175	14	1566.622	600.575	755.435	147.535	32.575	0.42545	2.575	0	14.706527848248
2002	175	15	1483.914	567.62	716.165	148.975	33.195	0.39885	2.09	0	14.7065277054525
2002	175	16	251.16	85.835	108.815	25.475	28.7	0.568	6.29	0	14.7065277074837
2002	175	17	28.911	9.43	8.74	3.05	23.135	0.81655	4.965	0	14.694688027303
2002	175	18	22.31	8.575	5.57	1.595	25.355	0.73855	3.345	0	14.5519649032785
2002	175	19	3.841	1.745	0.065	0.315	24.865	0.84735	2.41	0	14.5537963347546
2002	175	20	0.414	0.005	0	0	24.88	0.8581	2.69	0	14.5541033724411
2002	175	21	0.46	0	0	0	24.92	0.84925	3.695	0	14.554250332715
2002	175	22	0.437	0	0	0	24.14	0.88255	3.06	0	14.5544224375058
2002	175	23	0.414	0	0	0	23.495	0.8982	1.715	0	14.5546125761249
2002	176	0	0.46	0	0	0	23.415	0.8818	2.09	0.0105833333333333	14.5548093639972
2002	176	1	0.46	0	0	0	22.79	0.9186	1.6	0.0105833333333333	14.5550020855166
2002	176	2	0.506	0	0	0	22.515	0.92935	2.195	0.0105833333333333	14.5551753060744
2002	176	3	0.483	0.01	0	0	22.495	0.9232	0.365	0.0105833333333333	14.5553184768827
2002	176	4	8.671	4.35	2.78	1.1	22.445	0.93835	0.86	0.0105833333333333	14.5556551824566
2002	176	5	59.593	22.225	23.465	5.49	22.39	0.95495	2.41	0.0105833333333333	14.5414288679939
2002	176	6	179.837	65.975	79.795	15.845	22.51	0.93435	2.585	0.0105833333333333	14.5339325946844
2002	176	7	266.731	96.19	118.47	23.28	23.01	0.89575	3.68	0.0105833333333333	14.5337801001659
2002	176	8	493.833	177.35	224.21	43.875	23.825	0.8447	4.5	0.0105833333333333	14.5337778877216
2002	176	9	835.13	300.85	386.69	75.225	24.56	0.82335	4.415	0.0105833333333333	14.5337778834125
2002	176	10	1910.081	744.76	939.805	165.715	26.365	0.76865	2.01	0.0105833333333333	14.5337778472209
2002	176	11	1875.098	737.57	926.455	162.08	28.215	0.6997	1.36	0.0105833333333333	14.5337778620494
2002	176	12	2005.37	785.875	993.405	181.995	29.365	0.62155	2.55	0.0105833333333333	14.5337778949772
2002	176	13	1885.862	720.845	921.985	179.805	30.06	0.5664	2.82	0.0105833333333333	14.5337779868039
2002	176	14	430.031	156.275	196.56	40.37	29.365	0.5955	2.345	0.0105833333333333	14.5337782283484
2002	176	15	106.122	35.69	39.825	9.24	26.67	0.7542	3.275	0.0105833333333333	14.5337778711958
2002	176	16	175.513	62.74	73.82	15.395	24.695	0.80765	3.21	0.0105833333333333	14.5337778698622
2002	176	17	222.525	81.185	99.515	20.84	25.22	0.7571	2.64	0.0105833333333333	14.533777784084
2002	176	18	94.622	35.545	40.24	8.695	25.605	0.75825	1.325	0.0105833333333333	14.5337778340462
2002	176	19	8.855	3.705	2.1	0.675	25.145	0.80495	1.985	0.0105833333333333	14.5450744441557
2002	176	20	0.092	0.005	0	0	24.435	0.85475	2.105	0.0105833333333333	14.558972460603
2002	176	21	0.207	0	0	0.055	23.55	0.88495	3.26	0.0105833333333333	14.5595782289648
2002	176	22	0.713	0	0	0.015	23.185	0.9198	2.135	0.0105833333333333	14.5597536312852
2002	176	23	0.483	0	0	0.01	22.35	0.93895	2.2	0.0105833333333333	14.5599523894256
2002	177	0	0.805	0	0	0	21.85	0.93925	3.055	0	14.5601602947915
2002	177	1	0.828	0	0	0	21.395	0.95265	2.01	0	14.5603751028515
2002	177	2	0.897	0	0	0	21.305	0.9387	2.69	0	14.5605716513558
2002	177	3	0.92	0.01	0	0	21.08	0.9498	2.545	0	14.5607358506519
2002	177	4	11.27	4.205	2.18	0.74	21.275	0.94885	3.11	0	14.5613414524134
2002	177	5	103.96	40.96	46.395	9.11	21.385	0.95	3.245	0	14.5568014963616
2002	177	6	216.223	82.14	98.88	18.375	22.15	0.9261	3.73	0	14.5542955746143
2002	177	7	518.213	193.85	243.65	45.69	23.42	0.8654	4.615	0	14.5542441909309
2002	177	8	965.31	354.91	456.385	88.7	24.925	0.78295	5.11	0	14.5542434844192
2002	177	9	1270.244	468.785	608.08	116.81	25.69	0.74155	6.69	0	14.5542434270672
2002	177	10	1521.542	575.4	745.05	141.39	26.135	0.75945	5.34	0	14.5542434869826
2002	177	11	1612.645	606.57	789.76	148.825	27.325	0.6927	4.495	0	14.5542436949016
2002	177	12	1337.726	500.955	649.975	123.45	28.355	0.6513	4.85	0	14.5542435363241
2002	177	13	1700.643	650.65	831.255	159.535	28.91	0.6414	5.93	0	14.5542434775604
2002	177	14	1632.701	623.46	793.535	159.645	29.79	0.57475	6.775	0	14.5542434400409
2002	177	15	1335.978	501.28	636.91	137.515	29.915	0.55205	6.985	0	14.5542434531989
2002	177	16	969.979	356.695	457.55	107.41	30.07	0.5337	6.54	0	14.5542434424249
2002	177	17	570.193	205.615	261.11	69.73	29.9	0.55065	6.66	0	14.5542434013034
2002	177	18	168.912	58.185	68.045	20.275	28.8	0.5912	5.11	0	14.5542434265171
2002	177	19	9.039	3.015	0.75	0.685	26.99	0.6334	4.045	0	14.5613982809761
2002	177	20	0	0	0	0.01	24.995	0.7507	2.975	0	14.5824755355299
2002	177	21	0.046	0	0	0	24.405	0.7864	3.13	0	14.5833646807363
2002	177	22	0.046	0	0	0	23.39	0.8699	3.255	0	14.5835239296913
2002	177	23	0.207	0	0	0	23.49	0.86505	3.32	0	14.5836919366941
2002	178	0	0.391	0	0	0.025	22.92	0.87805	3.41	0	14.5838774317818
2002	178	1	0.322	0	0	0	22.445	0.8962	2.805	0	14.5840625034207
2002	178	2	0.46	0	0	0	22.795	0.8743	2.505	0	14.5842305394972
2002	178	3	0.138	0	0	0.12	22.105	0.8279	3.865	0	14.5843676339918
2002	178	4	7.13	2.685	0.97	0.55	21.32	0.8507	3.65	0	14.584617262502
2002	178	5	109.503	40.555	47.335	10.88	21.14	0.8715	3.215	0	14.577814057949
2002	178	6	334.581	122.655	156.425	34.715	22.115	0.85175	3.245	0	14.5751038612849
2002	178	7	760.61	277.52	359.41	79.54	23.99	0.8449	4.78	0	14.5750478885613
2002	178	8	1256.191	466.85	603.745	126.175	25.595	0.7835	5.11	0	14.5750470611439
2002	178	9	1494.908	565.355	735.01	150.46	26.995	0.7048	4.705	0	14.5750471437074
2002	178	10	1315.922	495.07	649.28	133.76	27.375	0.70195	4.9	0	14.575047042843
2002	178	11	1334.046	507.415	662.04	134.9	27.9	0.6784	4.365	0	14.5750470543705
2002	178	12	1516.919	575.735	751.985	152.715	28.4	0.6502	4.92	0	14.575047076114
2002	178	13	1374.779	518.905	675.85	139.225	28.645	0.61965	6.12	0	14.5750471322106
2002	178	14	1589.599	604.405	779.33	164.4	29.005	0.52355	6.595	0	14.5750472767263
2002	178	15	1376.09	519.605	670.88	150.585	29.13	0.45725	5.915	0	14.575047076764
2002	178	16	894.355	340.37	446.185	111.495	28.28	0.5015	6.705	0	14.5750470694395
2002	178	17	510.186	197.625	260.74	71.69	27.36	0.54305	6.67	0	14.5750468619597
2002	178	18	147.223	58.695	73.19	22.095	26.07	0.6043	4.85	0	14.575047055245
2002	178	19	14.26	6.165	4.58	1.745	24.785	0.6792	1.535	0	14.5817630236589
2002	178	20	0	0.01	0	0	23.515	0.74645	2.105	0	14.6031577805242
2002	178	21	0	0	0	0.015	22.135	0.81345	2.87	0	14.6040923194478
2002	178	22	0.253	0	0	0	21.525	0.83525	2.36	0	14.6042553028939
2002	178	23	0.46	0	0	0	20.705	0.83375	2.64	0	14.6044360505155
2002	179	0	0.46	0	0	0	20.05	0.8462	2.555	0	14.6046323310427
2002	179	1	0.46	0	0	0	19.55	0.847	2.14	0	14.6048236795349
2002	179	2	0.414	0	0	0	19.005	0.85445	2.135	0	14.6049958395885
2002	179	3	0.46	0.015	0	0	18.52	0.88495	1.355	0	14.6051371717803
2002	179	4	14.95	5.9	4.14	1.11	18.17	0.8963	0.97	0	14.6064448086814
2002	179	5	138.253	58.12	69.37	16.465	17.895	0.91115	0.73	0	14.6087570660957
2002	179	6	395.209	165.665	209.4	49.36	19.68	0.8724	0.78	0	14.6070708448709
2002	179	7	745.89	300	389.08	89.88	22.13	0.75535	1.06	0	14.6070360245269
2002	179	8	1096.318	433.905	567.65	126.725	23.77	0.65445	1.955	0	14.6070354993897
2002	179	9	1387.429	552.225	717.775	152.05	25.125	0.6119	1.52	0	14.6070355564163
2002	179	10	1478.44	582.85	762.49	157.2	26.005	0.5823	1.985	0	14.6070357631699
2002	179	11	1411.74	554.995	725.575	148.41	26.54	0.55565	2.015	0	14.6070356447395
2002	179	12	1502.659	658.86	867.175	182.555	27.28	0.5235	2.16	0	14.6070355344047
2002	179	13	1615.06	665.775	868.545	185.73	28.3	0.48995	1.355	0	14.6070356002039
2002	179	14	1243.679	491.07	641.385	143.11	28.505	0.48655	1.61	0	14.6070357716853
2002	179	15	1000.408	392.815	510.585	115.715	28.725	0.4804	1.245	0	14.6070355259135
2002	179	16	700.028	274.745	353.735	86.635	28.805	0.4773	1.09	0	14.6070355216098
2002	179	17	483.92	195.345	250.975	68.965	29.29	0.46565	0.885	0	14.6070353768066
2002	179	18	154.537	59.565	69.105	19.01	27.96	0.5156	0.675	0	14.6070355060191
2002	179	19	14.398	5.785	3.07	1.105	26.565	0.57155	1.64	0	14.6120911046232
2002	179	20	0.023	0.005	0	0	24.87	0.66485	2.285	0	14.6323110361144
2002	179	21	0	0	0	0	23.905	0.6962	2.205	0	14.6332535946725
2002	179	22	0.161	0	0	0	22.87	0.7203	2.53	0	14.6334143378242
2002	179	23	0.437	0	0	0	21.945	0.76805	1.675	0	14.6335910704679
2002	180	0	0.46	0	0	0	22.13	0.75125	1.11	0	14.6337861339363
2002	180	1	0.483	0	0	0	21.04	0.7975	1.53	0	14.6339780429335
2002	180	2	0.46	0	0	0	19.77	0.8732	2.92	0	14.6341520053657
2002	180	3	0.529	0.015	0	0	19.36	0.9043	2.54	0	14.6342961459802
2002	180	4	11.96	5.62	3.485	1.045	19.8	0.87955	2.09	0	14.6349795162845
2002	180	5	118.588	51.37	61.415	15.49	20.04	0.86145	2.39	0	14.6341056525781
2002	180	6	320.252	138.15	177.235	43.715	21.39	0.85965	2.45	0	14.6320048620841
2002	180	7	597.793	248.945	326.575	79.52	23.83	0.76825	3.06	0	14.6319613678357
2002	180	8	904.383	370.375	487.035	113.95	25.84	0.66935	3.775	0	14.6319607551996
2002	180	9	1195.218	484.82	636.44	141.84	27.125	0.6083	4.27	0	14.6319609107677
2002	180	10	1426.483	576.69	755.295	162.715	28.115	0.59215	4.19	0	14.6319615303443
2002	180	11	1359.599	547.25	720.84	155.94	28.895	0.59015	3.825	0	14.6319607523165
2002	180	12	1333.034	525.695	692.705	151.08	29.315	0.593	4.29	0	14.6319608072827
2002	180	13	1209.593	479.325	633.445	142.05	29.97	0.57325	4.1	0	14.631960971925
2002	180	14	1098.388	444.31	591.74	138.12	30.53	0.56045	3.95	0	14.6319607928085
2002	180	15	765.762	300.54	395.325	94.21	30.805	0.5448	3.32	0	14.631960826285
2002	180	16	496.018	196.17	257.34	65.02	30.75	0.5536	3.005	0	14.6319607472258
2002	180	17	210.289	81.245	103.155	26.05	30.075	0.61975	3.11	0	14.6319607458049
2002	180	18	67.919	32.66	40.015	13.095	29.235	0.6785	2.92	0	14.6319609171913
2002	180	19	12.397	4.925	2.74	1.22	28.01	0.73955	2.82	0	14.6381998509574
2002	180	20	0.046	0.02	0	0	26.965	0.77255	3.17	0	14.6467538107819
2002	180	21	0.046	0	0	0	26.345	0.8004	3.35	0	14.6472248142875
2002	180	22	0.184	0	0	0	25.98	0.81485	2.985	0	14.6473792989306
2002	180	23	0.092	0	0	0	25.375	0.8294	3.29	0	14.6475482948603
2002	181	0	0.299	0	0	0	24.71	0.8552	3.01	0	14.6477270110843
2002	181	1	0.414	0	0	0	23.95	0.88865	2.935	0	14.6479111966467
2002	181	2	0.437	0	0	0	23.505	0.90325	2.625	0	14.6480817156898
2002	181	3	0.46	0.01	0	0	22.89	0.925	2.515	0	14.6482242094079
2002	181	4	11.385	4.705	3.105	1.035	22.475	0.9393	2.21	0	14.6488215365153
2002	181	5	121.532	50.835	61.115	15.705	22.64	0.93995	2.25	0	14.6464106028619
2002	181	6	348.634	142.545	182.72	45.245	24.245	0.89135	2.955	0	14.6442906735086
2002	181	7	661.963	264.925	345.81	81.545	26.44	0.7962	3.99	0	14.6442470664032
2002	181	8	967.564	384.64	501.83	111.8	27.875	0.7423	4.49	0	14.6442464080372
2002	181	9	1281.79	507.75	660.36	139.425	28.935	0.70105	4.625	0	14.6442464719468
2002	181	10	1510.249	604.795	782.76	159.32	30.145	0.6309	3.89	0	14.6442467076351
2002	181	11	1565.84	630.675	819.93	168.34	30.925	0.57985	4.305	0	14.6442465115106
2002	181	12	1361.738	532.41	685.97	140.465	31.395	0.54975	4.43	0	14.6442465651111
2002	181	13	1342.165	528.21	684.155	144.815	31.85	0.5204	4.68	0	14.6442464242898
2002	181	14	1159.867	455.865	592.785	128.92	31.985	0.52485	4.405	0	14.6442464411682
2002	181	15	968.254	374.88	487.55	110.72	32.21	0.5062	4.475	0	14.6442464674176
2002	181	16	662.446	258.03	335.715	81.71	31.83	0.5325	4.67	0	14.6442464375119
2002	181	17	328.164	121.91	152.065	37.805	31.23	0.56405	3.78	0	14.6442464194755
2002	181	18	136.896	54.505	66.485	19.415	30.35	0.5909	2.815	0	14.6442463790724
2002	181	19	12.88	5.02	3.105	1.24	28.62	0.65325	3.085	0	14.6479779797232
2002	181	20	0	0.005	0	0	26.975	0.71845	2.96	0	14.6640942011773
2002	181	21	0.023	0	0	0	25.735	0.77685	2.89	0	14.664926171789
2002	181	22	0.046	0	0	0	25.05	0.8013	3.165	0	14.6650827745628
2002	181	23	0.092	0	0	0	24.25	0.82945	2.925	0	14.6652469814483
2002	182	0	0.299	0	0	0	23.72	0.84795	2.695	0	14.6654253711824
2002	182	1	0.437	0	0	0	23.275	0.86615	2.47	0	14.6656098608239
2002	182	2	0.46	0	0	0	22.56	0.8965	1.71	0	14.6657820305642
2002	182	3	0.552	0.015	0	0	22.225	0.9047	1.585	0	14.6659268995036
2002	182	4	13.432	5.725	3.91	0.92	22.04	0.90825	1	0	14.6668696686093
2002	182	5	148.097	60.565	72.26	16.855	22.43	0.90235	1.11	0	14.6675120925871
2002	182	6	346.38	140.505	176.365	38.83	24.3	0.8514	1.555	0	14.6658109367067
2002	182	7	592.365	232.02	294.84	61.26	26.415	0.7397	3.065	0	14.665775943335
2002	182	8	1185.42	474.74	603.1	120.96	28.265	0.64235	3.425	0	14.6657754146161
2002	182	9	1480.579	597.625	762.64	145.57	29.7	0.5581	4.47	0	14.6657754712577
2002	182	10	1700.298	692.985	884.29	163.57	30.515	0.5016	4.675	0	14.6657756765814
2002	182	11	1813.642	745.75	949.22	173.84	31.23	0.46255	4.27	0	14.6657755622597
2002	182	12	1817.736	747.495	945.09	175.635	31.565	0.4419	5.09	0	14.6657754470902
2002	182	13	1715.087	705.72	890.895	169.88	32.21	0.38605	5.495	0	14.6657755071833
2002	182	14	1500.129	612.33	777.17	153.61	32.53	0.3915	5.305	0	14.6657756628147
2002	182	15	1207.5	486.72	620.095	130.11	32.605	0.3996	5.165	0	14.6657754430578
2002	182	16	852.495	340.765	433.515	98.9	32.495	0.40825	4.665	0	14.6657754369692
2002	182	17	484.357	193.1	242.015	62.125	32.075	0.4317	4.05	0	14.6657752609303
2002	182	18	175.697	69.31	83.05	23.83	30.8	0.4928	2.91	0	14.6657754231184
2002	182	19	16.146	6.725	4.695	1.345	29.115	0.559	2.205	0	14.6683814860664
2002	182	20	0	0.005	0	0	27.34	0.6366	1.925	0	14.687840016333
2002	182	21	0	0	0	0	26.335	0.65985	1.76	0	14.6888495248791
2002	182	22	0	0	0	0	25.51	0.68215	2.015	0	14.6890073586599
2002	182	23	0.207	0	0	0	24.275	0.74375	1.05	0	14.6891726124256
2002	183	0	0.46	0	0	0	24.055	0.75895	0.845	0.0211666666666667	14.6893583921685
2002	183	1	0.46	0	0	0	23.355	0.7982	1.88	0.0211666666666667	14.6895493982854
2002	183	2	0.46	0	0	0	22.4	0.8381	1.06	0.0211666666666667	14.6897227787391
2002	183	3	0.46	0	0	0	21.665	0.8661	0.61	0.0211666666666667	14.6898665317377
2002	183	4	11.914	5.115	3.315	0.725	21.51	0.87425	1.035	0.0211666666666667	14.6905410931437
2002	183	5	160.425	64.31	75.295	17.71	22.095	0.8512	0.3	0.0211666666666667	14.6905337720756
2002	183	6	486.864	197.23	242.845	54.62	24.475	0.79235	0.67	0.0211666666666667	14.6888470386371
2002	183	7	857.072	343.425	434.595	90.815	26.84	0.6649	2.285	0.0211666666666667	14.6888123378851
2002	183	8	1213.411	489.94	620.835	121.305	28.645	0.53135	2.82	0.0211666666666667	14.6888118144009
2002	183	9	1498.795	615.98	779.745	144	30.225	0.44515	2.56	0.0211666666666667	14.6888118709499
2002	183	10	1682.335	706.935	894.445	159.255	31.595	0.40655	1.67	0.0211666666666667	14.6888120761271
2002	183	11	1788.434	754.815	952.955	168.015	32.25	0.4065	1.77	0.0211666666666667	14.6888119620982
2002	183	12	1794.782	760.04	957.315	170.59	32.825	0.39785	1.67	0.0211666666666667	14.6888118465358
2002	183	13	1708.164	720.13	908.685	166.685	33.075	0.3884	1.875	0.0211666666666667	14.6888119061876
2002	183	14	1083.783	448.56	562.22	105.675	33.28	0.38005	1.355	0.0211666666666667	14.6888120606845
2002	183	15	836.74	346.7	430.275	85.735	33.31	0.38325	1.325	0.0211666666666667	14.6888118427981
2002	183	16	848.033	353.785	441.895	96.695	33.97	0.36285	1.265	0.0211666666666667	14.6888118365519
2002	183	17	432.906	178.795	219.74	52.99	33.75	0.378	1.325	0.0211666666666667	14.6888116577848
2002	183	18	158.033	66.645	78.195	20.84	32.255	0.4662	1.295	0.0211666666666667	14.6888118227158
2002	183	19	11.339	4.965	2.07	0.165	30.44	0.4895	0.33	0.0211666666666667	14.6895928055381
2002	183	20	0.023	0.005	0	0	29.715	0.5291	2.27	0.0211666666666667	14.7036490942725
2002	183	21	0	0	0	0	27.41	0.61755	1.14	0.0211666666666667	14.7044842804887
2002	183	22	0	0	0	0	26.795	0.6333	0.915	0.0211666666666667	14.7046388704433
2002	183	23	0	0	0	0	26.025	0.66035	0.625	0.0211666666666667	14.7047990521219
2002	184	0	0.046	0	0	0	25.185	0.70365	1.285	0	14.7049675312667
2002	184	1	0.138	0	0	0	23.93	0.7637	2.41	0	14.7051361592542
2002	184	2	0.299	0	0	0	23.78	0.76625	2.265	0	14.7052950663606
2002	184	3	0.368	0	0	0	24.075	0.73995	1.025	0	14.7054326448622
2002	184	4	13.8	6.105	3.905	0.83	23.235	0.7873	1.02	0	14.7064429997753
2002	184	5	159.206	65.75	76.52	18.15	23.39	0.78925	1.3	0	14.7077718070533
2002	184	6	466.072	191.93	236.455	53.42	26.15	0.739	0.59	0	14.7061627187475
2002	184	7	833.106	341.665	428.335	89.195	28.93	0.6257	1.315	0	14.7061296190357
2002	184	8	1167.894	483.34	607.24	118.275	30.265	0.56135	1.795	0	14.7061291250677
2002	184	9	1457.74	605.86	763.82	140.745	31.37	0.5025	1.925	0	14.7061291824539
2002	184	10	1683.278	705.35	892.605	161.4	32.015	0.4697	2.57	0	14.7061293910369
2002	184	11	1590.036	666.09	843.13	152.605	32.285	0.44745	3.28	0	14.7061292666719
2002	184	12	1521.358	640.925	810.81	148.85	32.935	0.4178	3.32	0	14.706129163298
2002	184	13	1024.581	421.675	532.675	99.97	32.785	0.42515	3.02	0	14.7061292374647
2002	184	14	1294.44	539.39	682.325	132.11	33.32	0.4081	3.26	0	14.706129431798
2002	184	15	1138.017	475.42	602.67	123.925	33.52	0.3841	3.095	0	14.7061291486983
2002	184	16	817.351	341.475	429.935	94.945	33.855	0.32455	2.495	0	14.706129145724
2002	184	17	455.768	189.765	236.26	58.225	33.35	0.36995	2.58	0	14.7061290304311
2002	184	18	149.063	61.72	71.995	18.585	31.92	0.4748	1.845	0	14.7061291251281
2002	184	19	13.432	6.1	3.91	0.905	30.395	0.51465	1.675	0	14.706796113103
2002	184	20	0	0.005	0	0	29.16	0.5484	1.865	0	14.7206265670659
2002	184	21	0	0	0	0	29.315	0.559	1.485	0	14.7214763972424
2002	184	22	0	0	0	0.015	27.91	0.6069	1.765	0	14.7216310570269
2002	184	23	0	0	0	0	26.555	0.6736	1.065	0	14.7217910251059
2002	185	0	0	0	0	0	25.075	0.742	1.145	0	14.7219584112183
2002	185	1	0.299	0	0	0	24.795	0.7662	1.085	0	14.7221289873616
2002	185	2	0.46	0	0	0	24.255	0.7985	1.455	0	14.722296659336
2002	185	3	0.46	0	0	0	23.045	0.8721	2.1	0	14.7224405258053
2002	185	4	13.708	5.78	3.98	0.895	22.64	0.9008	2	0	14.7234422643085
2002	185	5	158.355	65.28	77	18.725	22.91	0.90085	1.39	0	14.7245641482577
2002	185	6	428.674	179.47	222.045	50.785	25.22	0.83865	0.995	0	14.7229437394914
2002	185	7	782.667	325.005	408.2	85.27	27.725	0.73405	1.485	0	14.7229104295463
2002	185	8	1115.891	464.655	584.41	113.32	29.86	0.63335	1.365	0	14.7229099316935
2002	185	9	1409.371	590.99	741.955	135.455	31.37	0.55945	1.165	0	14.7229099888089
2002	185	10	1430.232	598.5	747.57	129.88	31.94	0.55235	1.395	0	14.7229101962822
2002	185	11	1610.207	678.83	856.82	153.055	32.265	0.52515	2.18	0	14.7229100752147
2002	185	12	1577.547	671.425	843.35	150.625	32.985	0.48665	2.065	0	14.7229099677894
2002	185	13	1346.88	566.305	711.56	133.38	33.18	0.4826	2.31	0	14.7229100368908
2002	185	14	1279.674	541.065	676.89	129.32	33.74	0.44315	2.35	0	14.7229102172723
2002	185	15	1111.521	473.27	593.96	120.25	33.91	0.43145	2.37	0	14.7229099565436
2002	185	16	722.338	302.78	377.795	81.335	33.735	0.44505	2.395	0	14.7229099527131
2002	185	17	423.982	180.45	225.185	52.93	33.17	0.48215	2.3	0	14.7229098213558
2002	185	18	145.452	59.26	70.285	15.905	31.645	0.5439	2.66	0	14.7229099355479
2002	185	19	9.2	4.05	2.015	0.53	30.545	0.58885	2.85	0	14.7211585778793
2002	185	20	0.023	0	0	0.015	28.73	0.67865	3.025	0	14.7320060488379
2002	185	21	0	0	0	0	27.58	0.71675	2.635	0	14.732746288572
2002	185	22	0	0	0	0	27.05	0.722	3.04	0	14.7328988665161
2002	185	23	0.046	0	0	0.015	25.8	0.78715	2.645	0	14.733059543594
2002	186	0	0.322	0	0	0	24.905	0.82685	2.875	0	14.7332365181033
2002	186	1	0.115	0	0	0	24.4	0.7885	3.38	0	14.7334134950273
2002	186	2	0	0	0	0	23.57	0.7467	3.755	0	14.7335657328273
2002	186	3	0.023	0	0	0	23.215	0.63705	3.13	0	14.7336903826027
2002	186	4	13.087	6.08	4.305	1.475	22.395	0.66895	2.67	0	14.7345234018198
2002	186	5	152.329	63.34	75.515	19.8	22.03	0.77025	2.535	0	14.7350159027507
2002	186	6	433.941	177.515	223.73	53.93	23.44	0.72265	3.41	0	14.7333269719781
2002	186	7	795.087	324.03	412.535	88.65	25.405	0.636	2.675	0	14.7332922477846
2002	186	8	1131.37	466.54	589.915	116.415	27.565	0.5571	1.83	0	14.7332917245489
2002	186	9	1422.182	595.54	747.615	137.395	29.66	0.51885	1.205	0	14.73329178128
2002	186	10	1629.734	688.675	861.675	152.005	30.9	0.51285	1.315	0	14.7332919869932
2002	186	11	1718.905	729.2	916.41	160.115	31.58	0.5088	2.07	0	14.7332918714344
2002	186	12	1764.652	746.11	936.875	164.855	32.185	0.4954	2.285	0	14.7332917576391
2002	186	13	1510.502	631.705	792.13	144.36	32.285	0.49155	2.845	0	14.7332918192604
2002	186	14	1400.424	588.92	741.745	142.085	32.385	0.4814	3.31	0	14.7332919790657
2002	186	15	1154.991	484.545	611.35	126.16	32.275	0.4795	3.995	0	14.7332917522385
2002	186	16	810.014	337.67	424.95	95.22	31.985	0.47735	4.605	0	14.7332917466147
2002	186	17	447.925	187.075	231.55	59.42	31.26	0.49765	4.77	0	14.7332915800947
2002	186	18	149.04	62.23	72.61	21.62	30.04	0.5357	4.08	0	14.7332917325315
2002	186	19	12.765	5.115	2.83	1.345	28.475	0.576	3.355	0	14.7324292361425
2002	186	20	0	0	0	0	27.33	0.5992	2.58	0	14.7443968918421
2002	186	21	0	0	0	0	26.495	0.5783	3.595	0	14.7452162544747
2002	186	22	0	0	0	0	25.07	0.6394	3.355	0	14.7453700888123
2002	186	23	0	0	0	0	23.615	0.6852	3.08	0	14.7455297341963
2002	187	0	0	0	0	0	22.655	0.70165	2.545	0	14.7456968995225
2002	187	1	0.023	0	0	0	22.17	0.7018	2.77	0	14.7458612986103
2002	187	2	0	0	0	0	21.595	0.70235	3.12	0	14.7460109095642
2002	187	3	0.023	0	0	0	20.735	0.71835	2.745	0	14.7461348608246
2002	187	4	10.81	5.135	2.94	1.235	20.3	0.7195	2.925	0	14.7466469634274
2002	187	5	131.054	50.975	57.96	14.67	20.145	0.72515	2.99	0	14.744739769973
2002	187	6	456.389	181.655	228.02	54.91	21.445	0.63525	3.75	0	14.7427246999242
2002	187	7	834.095	334.005	426.885	92.395	22.925	0.48715	4.9	0	14.7426831576628
2002	187	8	1204.855	488.34	622.53	124.86	24.26	0.4153	4.765	0	14.7426825663935
2002	187	9	1514.297	624.1	789.755	148.2	25.725	0.3627	3.305	0	14.7426826861748
2002	187	10	1721.389	717.965	905.78	162.985	27.28	0.36365	2.565	0	14.7426831558202
2002	187	11	1804.994	760.285	956.785	167.975	28.575	0.3344	2.145	0	14.742682578652
2002	187	12	1820.864	764.185	963.435	170.365	29.44	0.32705	3.055	0	14.7426826482941
2002	187	13	1570.969	650.32	822.505	150.645	29.425	0.3537	4.085	0	14.7426828607628
2002	187	14	1514.619	629.775	788.755	149.695	29.655	0.37665	4.47	0	14.742682591184
2002	187	15	1145.699	473.49	593.06	119.335	29.88	0.4025	3.595	0	14.7426826256108
2002	187	16	760.84	311.33	391	86.34	29.8	0.4153	4.065	0	14.7426825843904
2002	187	17	468.648	192.515	239.145	60.935	28.995	0.4797	4.29	0	14.7426825628824
2002	187	18	165.646	66.99	78.415	22.3	28.11	0.52205	3.045	0	14.7426825322509
2002	187	19	14.053	5.73	3.235	1.18	26.635	0.52005	2.26	0	14.7416863132505
2002	187	20	0	0	0	0	25.305	0.56015	1.045	0	14.7541261283392
2002	187	21	0	0	0	0	24.905	0.5714	1.48	0	14.7550092028548
2002	187	22	0.023	0	0	0	24.17	0.6175	1.975	0	14.75516446965
2002	187	23	0	0	0	0	23.675	0.63235	1.575	0	14.7553246190656
2002	188	0	0.023	0	0	0.01	21.62	0.786	1.68	0	14.7554919796626
2002	188	1	0.046	0	0	0	22.055	0.7461	1.995	0	14.7556578344419
2002	188	2	0.23	0	0	0	21.95	0.72825	1.895	0	14.7558127115189
